,p1,p2,p3,p4,p5,p6,y,pred_probability_01,pred_probability_02,pred_probability_03,pred_probability_04,pred_probability_05,pred_probability_06,pred_probability_07,pred_probability_08,pred_class_01,pred_class_02,pred_class_03,pred_class_04,pred_class_05,pred_class_06,pred_class_07,pred_class_08
1194,7.832026674640541,4.608208924975293,1.023799211277236,2.493933292835379,-0.07944908065361965,0.13444714056563145,0,0.07427027722153659,0.03159001097399247,0.027074478171076513,0.7971887693063403,0.005917583648877586,0.0005741872571475219,0.07493629673365718,0.01595782647304833,0,0,0,1,0,0,0,0
1195,-1.2346695692357201,-0.6204510870732255,6.87778885576022,-5.240813936332545,1.2012015677615993,-2.1064039825149354,1,0.30413575229475837,0.985582706809663,0.8607825169650662,0.9993529827563125,0.7040476133830635,0.9963777613380779,0.6726796795185587,0.9981284857803053,0,1,1,1,1,1,1,1
1196,12.937813548648831,-2.8486099713624182,-0.32569892326675465,-0.07592220291027357,1.1709544750349028,-0.6237232622087056,1,0.9925931690071472,0.9999998636959079,0.999999999913312,0.9881894653313069,0.991857991911021,0.9829350009224292,0.9999999069783572,0.9999999999966975,1,1,1,1,1,1,1,1
1197,1.6175221063653173,2.121742493890465,1.7948816527498317,-3.1097798743313043,-0.31528978918142214,1.6431465357907933,0,0.22426674550521178,0.0006149299548086208,3.471583337483857e-07,0.006892901513006707,0.0365297619285844,0.009026207941593183,0.012138048701517433,6.442202995943095e-05,0,0,0,0,0,0,0,0
1198,-3.0490730803341344,1.1385872552302256,0.6223885036909516,-1.6772690954448346,0.005083550108735312,-1.5640101405191218,0,0.03182774206785074,0.016059879792555805,0.08567552480855273,0.6870152925527269,0.04956039330594744,0.016269304818054935,0.0037674812808925046,0.024345923254390042,0,0,0,1,0,0,0,0
1199,-7.5550197644994945,2.34178855165562,1.5128108896733268,1.4295053716835864,0.668244519650853,2.0723933322174206,1,0.30104921699639486,0.9294989590824101,0.9902048548598396,0.8628367941265256,0.7775482889430915,0.8849108812133127,0.9474665247584647,0.9848575333914724,0,1,1,1,1,1,1,1
1200,-4.584225133617145,-4.885140906429136,-0.01960758314016161,0.8069326870147387,-0.3253711609516554,0.023163570837012558,1,0.9971997860808653,0.9949370337118965,0.9988120044262156,0.5151127712996584,0.9999983138200089,0.9999979880376951,0.9935739156088663,0.9984182045702702,1,1,1,1,1,1,1,1
1201,2.859723121084577,0.29081809264210207,3.1387586238404896,1.384986279867348,-0.5990137491173559,-1.1588689525290021,1,0.7649146661042457,0.9225816120753647,0.5706774454280771,0.6016317801815567,0.8772394241512549,0.9502989263909792,0.8487318910382255,0.9172257140551073,1,1,1,1,1,1,1,1
1202,6.845755791813731,-5.547497206113022,0.2782192102641266,1.7410068911845455,-0.11462552046617097,0.12769601816493148,1,0.9998790999217884,0.999996763872667,0.9999995127666648,0.6790616851224966,0.999998652768453,0.9999996336321492,0.9999937934514594,0.9999983761158906,1,1,1,1,1,1,1,1
1203,13.683477085747578,-4.71515096133556,-2.329034950291012,0.6381419924542782,-0.36160452174283036,1.6148560550695013,1,0.9998715926511045,0.9999927873168207,0.9997424782304444,0.9959627703243527,0.9999994414612243,0.9999998070112569,0.9998615866908368,0.9999297919156249,1,1,1,1,1,1,1,1
1204,-2.4686026486960397,3.483119638190382,4.029368310548125,0.7994345647280674,0.23445987962279882,-2.0345808351002375,0,0.013545539570201407,0.00020007245324721857,0.004877797235304929,0.7736417700180978,0.0358846188481314,0.018177970666407466,0.00012581443381877826,0.025165180350088395,0,0,0,1,0,0,0,0
1205,15.042632423036743,-5.288785155896482,-1.06945913265924,1.5948394499511258,-0.23998301871156574,1.8049103590302698,1,0.999981302976841,0.9999921323073812,0.9994386209508966,0.9997470393188752,0.9999999796300378,0.9999999875546207,0.9999927152876863,0.9999326173695667,1,1,1,1,1,1,1,1
1206,15.187203826428387,-1.4693757707842527,-1.7910874475098015,0.2172957578318188,0.17189377916074364,0.6867897770112076,1,0.9880568230745217,0.999915969388632,0.9999739493495394,0.9855125007641057,0.9999999466397305,0.9999994130282747,0.9993306916805093,0.9999980460700486,1,1,1,1,1,1,1,1
1207,3.1741317331359493,7.188863707426829,3.019670644244823,2.215175837121597,3.928140841552985,2.124813784339979,0,0.011032682518603886,0.039290583403815714,6.377466950811347e-11,0.4093012849252687,1.3387947451249907e-09,6.2463176907062665e-09,2.197925056901196e-06,1.0211533916491207e-12,0,0,0,0,0,0,0,0
1208,-0.7017205678142333,4.694389403019241,-0.839319143539109,-2.0249297973881952,-0.8374817538582996,0.1678081227456412,0,0.0015916405367314792,3.320658604461403e-05,6.855504705827753e-05,0.21370658869811393,5.125771794193044e-07,5.0639233298608184e-08,0.00010716738611056394,2.944871113025519e-05,0,0,0,0,0,0,0,0
1209,-2.258915281634841,3.2115597436732535,-0.4232030457742619,-0.31821772974176393,0.8729357821000999,-1.3917670743783652,0,0.0038291410658430726,9.993592767240044e-05,3.232928218544639e-05,0.4770077767360244,0.0016140039704018235,0.00042967445091080935,9.701395301147077e-05,1.3289457701495597e-05,0,0,0,0,0,0,0,0
1210,-1.852490638548047,5.160196203061166,0.5460828356099114,2.447677294821655,0.3351723848067166,-0.13094754086925217,0,0.005678083700233721,0.0008089407824469903,0.0002497938261592073,0.23192486340351512,0.00013123818868631063,9.711564590489463e-05,0.0047798116931536735,0.0002679831557712644,0,0,0,0,0,0,0,0
1211,-5.169411017345977,1.314364074431624,-1.2397772339109108,0.815355952335999,0.3063467078559496,-0.3876199453444751,0,0.0693775223964152,0.0032945563083421003,0.000924626948182229,0.2875047477515927,0.062031364475574245,0.04330829881880716,0.016073770603470983,0.0002767226194641837,0,0,0,0,0,0,0,0
